fam1	4
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	1
fam1	4
fam1	4
fam1	1
fam1	2
fam1	3
fam1	2
fam1	2
fam1	1
fam1	2
fam1	0
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	6
fam1	2
fam1	2
fam1	2
fam1	2
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	2
fam1	4
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	2
fam1	1
fam1	2
fam1	2
fam1	1
fam1	1
fam1	1
fam1	2
fam1	2
fam1	1
fam1	1
fam1	2
fam1	2
fam1	1
fam1	1
fam1	2
fam1	1
fam1	2
fam1	2
fam1	2
fam1	1
fam1	2
fam1	1
fam1	1
fam1	2
fam1	2
fam1	0
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	2
fam1	1
fam1	5
fam1	2
fam1	3
fam1	2
fam1	2
fam1	2
fam1	2
fam1	1
fam1	2
fam1	2
fam1	2
fam1	3
fam1	2
fam1	2
fam1	2
fam1	1
fam1	4
fam1	2
fam1	2
fam1	2
fam1	1
fam1	1
fam1	3
fam1	1
fam1	2
fam1	1
fam1	3
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	3
fam1	2
fam1	2
fam1	2
fam1	1
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	1
fam1	2
fam1	2
fam1	2
fam1	1
fam1	1
fam1	2
fam1	3
fam1	3
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	1
fam1	3
fam1	2
fam1	1
fam1	2
fam1	3
fam1	1
fam1	2
fam1	0
fam1	2
fam1	2
fam1	2
fam1	2
fam1	1
fam1	1
fam1	2
fam1	3
fam1	2
fam1	2
fam1	2
fam1	2
fam1	1
fam1	2
fam1	3
fam1	2
fam1	3
fam1	2
fam1	2
fam1	2
fam1	1
fam1	3
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	2
fam1	3
fam1	3
fam1	2
fam1	1
fam1	3
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	3
fam1	1
fam1	3
fam1	1
fam1	0
fam1	3
fam1	2
fam1	1
fam1	2
fam1	3
fam1	1
fam1	3
fam1	1
fam1	1
fam1	2
fam1	2
fam1	0
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	2
fam1	1
fam1	1
fam1	3
fam1	3
fam1	1
fam1	1
fam1	2
fam1	1
fam1	3
fam1	1
fam1	2
fam1	2
fam1	1
fam1	3
fam1	3
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	2
fam1	3
fam1	0
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	1
fam1	3
fam1	1
fam1	2
fam1	1
fam1	1
fam1	1
fam1	1
fam1	2
fam1	1
fam1	1
fam1	1
fam1	3
fam1	1
fam1	2
fam1	1
fam1	1
fam1	3
fam1	1
fam1	3
fam1	1
fam1	1
fam1	2
